UserEmail,Title,Type,Priority,IsRead,CreatedAt
test.faculty.aids.2@kathir.edu,"Exam Schedule Released",academic,medium,false,2026-04-10
test.faculty.aids.2@kathir.edu,"Exam Schedule Released",academic,medium,false,2026-06-07
test.faculty.aids.2@kathir.edu,"Password Changed",warning,medium,true,2026-04-15
test.faculty.aids.2@kathir.edu,"Welcome Notification",info,medium,true,2026-04-19
test.faculty.aids.2@kathir.edu,"System Maintenance",system,medium,true,2026-04-15
test.faculty.aids.2@kathir.edu,"Library Reminder",warning,high,false,2026-06-15
test.faculty.aids.2@kathir.edu,"Profile Updated",info,medium,true,2026-04-22
test.faculty.aids.3@kathir.edu,"Workshop Reminder",info,high,true,2026-04-29
test.faculty.aids.3@kathir.edu,"Workshop Reminder",info,medium,true,2026-06-28
test.faculty.aids.3@kathir.edu,"Query Resolved",query,low,true,2026-04-22
test.faculty.aids.3@kathir.edu,"Welcome Notification",info,low,true,2026-06-07
test.faculty.aids.3@kathir.edu,"Exam Schedule Released",academic,low,true,2026-06-25
test.faculty.aids.3@kathir.edu,"Workshop Reminder",info,high,true,2026-05-23
test.faculty.aids.3@kathir.edu,"Welcome Notification",info,low,true,2026-05-27
test.faculty.aids.3@kathir.edu,"Welcome Notification",info,low,false,2026-06-07
test.faculty.aids.3@kathir.edu,"Query Resolved",query,high,true,2026-05-13
test.faculty.aids.3@kathir.edu,"Welcome Notification",info,low,true,2026-04-27
test.faculty.aids.3@kathir.edu,"System Maintenance",system,high,false,2026-05-29
test.faculty.aids.3@kathir.edu,"Query Resolved",query,low,true,2026-04-06
test.faculty.aids.3@kathir.edu,"Exam Schedule Released",academic,high,false,2026-06-24
test.faculty.aids.3@kathir.edu,"Exam Schedule Released",academic,medium,false,2026-04-12
test.faculty.aids.3@kathir.edu,"Announcement Published",announcement,low,false,2026-04-05
test.faculty.aids.4@kathir.edu,"Profile Updated",info,medium,true,2026-06-09
test.faculty.aids.4@kathir.edu,"Query Submitted",query,low,true,2026-06-27
test.faculty.aids.4@kathir.edu,"Query Resolved",query,low,false,2026-04-11
test.faculty.aids.4@kathir.edu,"Announcement Published",announcement,low,true,2026-06-10
test.faculty.aids.4@kathir.edu,"Library Reminder",warning,high,true,2026-05-01
test.faculty.aids.4@kathir.edu,"Profile Updated",info,low,true,2026-05-25
test.faculty.aids.4@kathir.edu,"Query Submitted",query,urgent,false,2026-04-26
test.faculty.aids.4@kathir.edu,"System Maintenance",system,medium,false,2026-05-22
test.faculty.aids.4@kathir.edu,"Workshop Reminder",info,medium,true,2026-05-07
test.faculty.aids.4@kathir.edu,"Workshop Reminder",info,high,true,2026-04-15
test.faculty.aids.4@kathir.edu,"Announcement Published",announcement,medium,true,2026-05-10
test.faculty.aids.4@kathir.edu,"Query Submitted",query,medium,false,2026-04-25
test.faculty.aids.4@kathir.edu,"Password Changed",warning,high,true,2026-05-28
test.faculty.aids.4@kathir.edu,"Workshop Reminder",info,low,false,2026-06-07
test.faculty.aids.4@kathir.edu,"Query Submitted",query,low,true,2026-04-10
test.faculty.aids.4@kathir.edu,"Query Submitted",query,medium,true,2026-06-18
test.faculty.aids.4@kathir.edu,"System Maintenance",system,low,false,2026-05-31
test.faculty.aids.4@kathir.edu,"Holiday Circular",announcement,medium,true,2026-04-25
test.faculty.aids.5@kathir.edu,"Holiday Circular",announcement,low,false,2026-04-22
test.faculty.aids.5@kathir.edu,"Workshop Reminder",info,low,false,2026-04-03
test.faculty.aids.5@kathir.edu,"Library Reminder",warning,low,false,2026-06-29
test.faculty.aids.5@kathir.edu,"Library Reminder",warning,high,true,2026-05-30
test.faculty.aids.5@kathir.edu,"Announcement Published",announcement,urgent,true,2026-04-22
test.faculty.aids.5@kathir.edu,"Library Reminder",warning,medium,true,2026-05-18
test.admin.2026@kathir.edu,"System Maintenance",system,low,true,2026-05-13
test.admin.2026@kathir.edu,"System Maintenance",system,medium,false,2026-06-29
test.admin.2026@kathir.edu,"System Maintenance",system,low,false,2026-05-26
test.admin.2026@kathir.edu,"Announcement Published",announcement,low,false,2026-06-17
test.admin.2026@kathir.edu,"Announcement Published",announcement,low,true,2026-04-21
test.admin.2026@kathir.edu,"Holiday Circular",announcement,medium,true,2026-06-24
test.admin.2026@kathir.edu,"System Maintenance",system,low,true,2026-04-25
test.admin.2026@kathir.edu,"Password Changed",warning,medium,true,2026-05-24
test.admin.2026@kathir.edu,"Profile Updated",info,medium,false,2026-04-23
test.admin.2026@kathir.edu,"Holiday Circular",announcement,medium,true,2026-05-07
test.admin.2026@kathir.edu,"Password Changed",warning,high,false,2026-05-22
