UserEmail,Role,Action,Module,IPAddress,Status,CreatedAt
test.faculty.eee.5@kathir.edu,faculty,ACHIEVEMENT_ADDED,Achievements,33.234.99.103,success,2026-05-08T02:48:44.704Z
test.student.cse.2@kathir.edu,student,LOGOUT,Auth,179.1.204.54,success,2026-02-22T08:51:38.003Z
test.faculty.mech.1@kathir.edu,faculty,CONVERSATION_CREATED,Messaging,5.98.144.110,failed,2026-04-25T08:05:52.769Z
test.student.eee.7@kathir.edu,student,LOGOUT,Auth,18.62.52.35,success,2026-01-10T02:10:40.611Z
test.faculty.cse.4@kathir.edu,faculty,ATTENDANCE_UPDATED,Attendance,76.99.135.117,success,2026-02-07T23:21:51.937Z
test.student.eee.8@kathir.edu,student,SEARCH_PERFORMED,Search,157.7.53.216,success,2026-05-29T11:00:55.397Z
test.student.mech.10@kathir.edu,student,CONVERSATION_CREATED,Messaging,15.47.68.155,failed,2026-02-20T22:28:41.217Z
test.faculty.civil.5@kathir.edu,faculty,SEARCH_PERFORMED,Search,11.249.99.46,success,2026-05-19T21:26:30.506Z
test.faculty.eee.5@kathir.edu,faculty,EXPORT_REPORT,Reports,212.253.125.54,success,2026-04-02T05:14:09.549Z
test.student.eee.4@kathir.edu,student,QUERY_CREATED,HelpDesk,139.11.136.76,success,2026-02-05T16:00:22.726Z
test.student.mech.10@kathir.edu,student,QUERY_CREATED,HelpDesk,34.197.232.236,success,2026-01-23T02:16:58.951Z
test.student.aids.8@kathir.edu,student,CONVERSATION_CREATED,Messaging,92.24.71.182,success,2026-01-27T23:31:51.183Z
test.faculty.ece.1@kathir.edu,faculty,LOGIN,Auth,231.123.78.234,success,2026-02-20T03:49:57.841Z
test.faculty.aids.4@kathir.edu,faculty,MARKS_UPLOADED,Academics,211.140.201.252,failed,2026-06-17T17:48:13.041Z
test.student.mech.4@kathir.edu,student,QUERY_CREATED,HelpDesk,14.218.216.17,failed,2026-06-04T10:59:18.178Z
test.student.aids.1@kathir.edu,student,PROFILE_UPDATED,Profile,250.159.115.16,success,2026-06-15T06:20:25.102Z
test.faculty.cse.4@kathir.edu,faculty,ATTENDANCE_MARKED,Attendance,166.214.118.128,success,2026-03-24T18:05:30.829Z
test.faculty.civil.3@kathir.edu,faculty,CONVERSATION_CREATED,Messaging,59.178.102.150,success,2026-06-24T15:01:37.546Z
test.faculty.mech.5@kathir.edu,faculty,LOGOUT,Auth,4.18.251.224,success,2026-03-03T07:36:14.156Z
test.student.ece.7@kathir.edu,student,MESSAGE_SENT,Messaging,157.31.171.36,success,2026-05-23T01:41:24.835Z
test.student.eee.10@kathir.edu,student,CONVERSATION_CREATED,Messaging,124.121.37.50,success,2026-04-08T05:17:28.091Z
test.student.ece.9@kathir.edu,student,SEARCH_PERFORMED,Search,71.26.175.107,success,2026-03-04T19:40:43.976Z
test.student.ece.2@kathir.edu,student,CONVERSATION_CREATED,Messaging,101.211.187.253,success,2026-05-20T12:45:41.547Z
test.student.aids.3@kathir.edu,student,CONVERSATION_CREATED,Messaging,58.112.178.155,success,2026-05-15T06:36:02.711Z
test.student.mech.1@kathir.edu,student,LOGOUT,Auth,59.24.99.200,success,2026-06-21T11:54:56.901Z
test.student.aids.6@kathir.edu,student,LOGOUT,Auth,124.71.52.243,success,2026-01-13T00:04:37.559Z
test.student.civil.1@kathir.edu,student,QUERY_CREATED,HelpDesk,17.33.156.230,success,2026-05-02T09:11:02.376Z
test.faculty.mech.3@kathir.edu,faculty,ATTENDANCE_UPDATED,Attendance,166.76.30.187,success,2026-04-16T02:23:16.672Z
test.student.mech.5@kathir.edu,student,LOGOUT,Auth,50.28.54.44,success,2026-02-09T04:55:12.370Z
test.student.cse.3@kathir.edu,student,LOGIN,Auth,32.128.43.186,success,2026-04-07T00:08:48.864Z
test.student.civil.10@kathir.edu,student,QUERY_CREATED,HelpDesk,177.94.56.157,success,2026-03-30T12:01:29.686Z
test.faculty.civil.5@kathir.edu,faculty,EXPORT_REPORT,Reports,212.14.246.179,success,2026-05-14T04:14:33.089Z
test.student.cse.7@kathir.edu,student,PASSWORD_CHANGED,Auth,218.208.27.33,success,2026-03-05T03:23:43.168Z
test.student.civil.2@kathir.edu,student,MESSAGE_SENT,Messaging,159.211.207.87,success,2026-02-14T15:33:10.048Z
test.faculty.aids.2@kathir.edu,faculty,ATTENDANCE_MARKED,Attendance,233.99.174.165,failed,2026-03-17T22:02:12.978Z
test.faculty.mech.1@kathir.edu,faculty,MARKS_UPDATED,Academics,79.92.233.98,success,2026-04-01T04:55:02.185Z
test.student.mech.1@kathir.edu,student,LOGOUT,Auth,184.170.11.230,failed,2026-05-22T05:32:45.737Z
test.student.mech.9@kathir.edu,student,LOGIN,Auth,209.190.231.22,success,2026-04-21T16:36:22.760Z
test.faculty.cse.2@kathir.edu,faculty,ATTENDANCE_MARKED,Attendance,79.186.126.78,success,2026-06-19T10:52:10.179Z
test.faculty.civil.4@kathir.edu,faculty,MARKS_UPLOADED,Academics,180.251.69.145,failed,2026-04-16T03:33:56.773Z
test.student.mech.5@kathir.edu,student,SEARCH_PERFORMED,Search,42.137.174.22,success,2026-01-31T20:05:08.731Z
test.faculty.ece.2@kathir.edu,faculty,ATTENDANCE_MARKED,Attendance,44.73.147.230,success,2026-01-31T11:52:56.883Z
test.student.aids.4@kathir.edu,student,MESSAGE_SENT,Messaging,251.22.216.211,success,2026-04-19T14:10:32.024Z
test.student.civil.8@kathir.edu,student,PROFILE_UPDATED,Profile,147.204.191.217,success,2026-03-28T11:41:32.043Z
test.faculty.cse.5@kathir.edu,faculty,LOGOUT,Auth,80.76.134.192,success,2026-03-29T15:53:50.857Z
test.student.ece.7@kathir.edu,student,PASSWORD_CHANGED,Auth,194.250.253.119,failed,2026-02-08T12:31:40.541Z
test.faculty.aids.3@kathir.edu,faculty,ATTENDANCE_MARKED,Attendance,228.129.91.30,success,2026-03-16T07:07:41.587Z
test.student.cse.7@kathir.edu,student,CONVERSATION_CREATED,Messaging,64.253.107.30,success,2026-04-27T12:14:47.567Z
test.faculty.ece.4@kathir.edu,faculty,ACHIEVEMENT_ADDED,Achievements,251.231.207.47,failed,2026-01-10T10:15:36.092Z
test.student.eee.5@kathir.edu,student,PROFILE_UPDATED,Profile,83.249.214.93,success,2026-02-16T17:45:12.550Z
test.student.eee.10@kathir.edu,student,PASSWORD_CHANGED,Auth,236.126.31.23,failed,2026-06-11T19:10:19.465Z
test.faculty.ece.5@kathir.edu,faculty,ATTENDANCE_UPDATED,Attendance,190.230.208.39,failed,2026-06-04T09:27:24.781Z
test.student.ece.2@kathir.edu,student,SEARCH_PERFORMED,Search,196.14.81.52,success,2026-03-22T03:40:45.045Z
test.student.cse.3@kathir.edu,student,PASSWORD_CHANGED,Auth,43.65.173.146,success,2026-06-16T13:47:34.829Z
test.faculty.ece.3@kathir.edu,faculty,MARKS_UPLOADED,Academics,24.93.105.73,success,2026-01-29T16:11:50.000Z
test.student.ece.3@kathir.edu,student,PASSWORD_CHANGED,Auth,246.111.233.155,success,2026-04-13T04:20:06.264Z
test.student.civil.7@kathir.edu,student,LOGIN,Auth,109.108.106.24,success,2026-05-16T05:08:39.498Z
test.student.aids.10@kathir.edu,student,SEARCH_PERFORMED,Search,173.247.232.170,success,2026-04-02T06:04:50.057Z
test.faculty.aids.4@kathir.edu,faculty,MARKS_UPDATED,Academics,145.73.134.0,success,2026-03-15T00:29:13.364Z
test.student.civil.6@kathir.edu,student,CONVERSATION_CREATED,Messaging,113.34.46.248,success,2026-02-24T08:42:27.679Z
test.student.civil.4@kathir.edu,student,CONVERSATION_CREATED,Messaging,164.177.45.59,failed,2026-03-31T08:04:09.863Z
test.student.civil.8@kathir.edu,student,PROFILE_UPDATED,Profile,40.122.143.5,success,2026-02-03T15:14:11.917Z
test.student.ece.4@kathir.edu,student,CONVERSATION_CREATED,Messaging,48.141.69.145,success,2026-03-09T11:07:00.445Z
test.faculty.mech.3@kathir.edu,faculty,LOGOUT,Auth,25.40.26.252,success,2026-02-15T02:40:26.211Z
test.faculty.ece.1@kathir.edu,faculty,ACHIEVEMENT_ADDED,Achievements,156.17.198.144,success,2026-04-20T02:04:50.059Z
test.faculty.civil.4@kathir.edu,faculty,QUERY_RESOLVED,HelpDesk,213.66.4.27,success,2026-06-23T19:45:46.916Z
test.faculty.aids.2@kathir.edu,faculty,SEARCH_PERFORMED,Search,111.209.205.219,success,2026-06-29T22:28:57.122Z
test.student.ece.4@kathir.edu,student,QUERY_CREATED,HelpDesk,230.43.84.26,failed,2026-06-06T03:25:56.696Z
test.student.aids.9@kathir.edu,student,QUERY_CREATED,HelpDesk,44.139.170.228,failed,2026-01-13T09:31:51.216Z
test.admin.2026@kathir.edu,admin,ATTENDANCE_MARKED,Attendance,114.220.146.67,success,2026-02-25T00:25:50.388Z
test.student.eee.9@kathir.edu,student,LOGOUT,Auth,139.47.214.38,success,2026-01-11T07:18:41.634Z
test.student.mech.8@kathir.edu,student,QUERY_CREATED,HelpDesk,241.140.6.0,failed,2026-03-26T12:56:31.727Z
test.student.ece.1@kathir.edu,student,SEARCH_PERFORMED,Search,79.107.183.86,success,2026-06-16T05:26:04.191Z
test.student.eee.6@kathir.edu,student,MESSAGE_SENT,Messaging,14.135.92.183,success,2026-05-03T06:46:50.236Z
test.student.mech.9@kathir.edu,student,LOGIN,Auth,235.29.163.3,success,2026-04-21T10:43:52.689Z
test.student.civil.6@kathir.edu,student,PASSWORD_CHANGED,Auth,182.112.54.59,success,2026-01-09T08:08:00.124Z
test.faculty.aids.2@kathir.edu,faculty,ATTENDANCE_UPDATED,Attendance,193.139.223.238,success,2026-03-23T14:08:26.177Z
test.student.aids.8@kathir.edu,student,PROFILE_UPDATED,Profile,202.103.51.183,success,2026-04-12T16:36:24.657Z
test.student.civil.6@kathir.edu,student,PASSWORD_CHANGED,Auth,140.116.190.226,success,2026-01-16T23:58:13.725Z
test.student.mech.7@kathir.edu,student,QUERY_CREATED,HelpDesk,166.180.117.95,success,2026-04-12T02:17:50.319Z
test.faculty.cse.3@kathir.edu,faculty,CONVERSATION_CREATED,Messaging,252.172.180.7,success,2026-05-20T14:23:10.618Z
test.student.eee.7@kathir.edu,student,CONVERSATION_CREATED,Messaging,239.103.45.176,failed,2026-01-23T11:18:15.218Z
test.student.civil.3@kathir.edu,student,QUERY_CREATED,HelpDesk,83.214.110.175,success,2026-02-18T21:43:06.902Z
test.faculty.ece.2@kathir.edu,faculty,PROFILE_UPDATED,Profile,84.66.4.67,failed,2026-03-06T17:43:48.248Z
test.student.cse.10@kathir.edu,student,LOGOUT,Auth,91.121.15.252,success,2026-03-29T03:54:14.954Z
test.faculty.cse.3@kathir.edu,faculty,CONVERSATION_CREATED,Messaging,236.38.66.156,success,2026-02-08T04:36:14.264Z
test.faculty.ece.4@kathir.edu,faculty,PROFILE_UPDATED,Profile,117.118.93.106,success,2026-04-08T00:30:54.854Z
test.student.cse.1@kathir.edu,student,PROFILE_UPDATED,Profile,149.253.197.179,success,2026-04-26T08:19:41.633Z
test.student.civil.6@kathir.edu,student,CONVERSATION_CREATED,Messaging,5.17.47.210,success,2026-01-09T03:19:16.776Z
test.student.eee.6@kathir.edu,student,QUERY_CREATED,HelpDesk,167.157.94.158,success,2026-06-11T22:19:46.501Z
test.faculty.civil.3@kathir.edu,faculty,PROFILE_UPDATED,Profile,147.158.116.232,success,2026-01-15T19:57:23.451Z
test.student.ece.8@kathir.edu,student,PASSWORD_CHANGED,Auth,183.210.26.200,success,2026-01-08T06:38:33.315Z
test.student.ece.8@kathir.edu,student,PASSWORD_CHANGED,Auth,237.84.213.34,success,2026-06-02T03:44:10.634Z
test.faculty.eee.5@kathir.edu,faculty,PROFILE_UPDATED,Profile,44.105.140.91,success,2026-02-07T03:42:49.442Z
test.student.cse.1@kathir.edu,student,MESSAGE_SENT,Messaging,17.102.60.179,success,2026-04-29T06:06:03.710Z
test.faculty.aids.5@kathir.edu,faculty,LOGIN,Auth,139.171.85.248,success,2026-04-23T21:51:59.017Z
test.student.aids.10@kathir.edu,student,PROFILE_UPDATED,Profile,219.20.98.97,failed,2026-06-01T08:01:30.427Z
test.student.eee.6@kathir.edu,student,SEARCH_PERFORMED,Search,244.48.110.17,success,2026-04-11T02:49:55.969Z
test.faculty.cse.4@kathir.edu,faculty,MARKS_UPLOADED,Academics,234.62.222.34,failed,2026-02-03T22:08:07.627Z
test.student.cse.6@kathir.edu,student,CONVERSATION_CREATED,Messaging,4.192.4.109,success,2026-05-04T14:54:36.749Z
test.faculty.cse.2@kathir.edu,faculty,SEARCH_PERFORMED,Search,62.47.177.12,failed,2026-03-13T18:07:11.875Z
test.student.eee.8@kathir.edu,student,QUERY_CREATED,HelpDesk,133.64.195.240,success,2026-03-11T05:32:57.543Z
test.faculty.mech.3@kathir.edu,faculty,ATTENDANCE_MARKED,Attendance,166.50.214.210,success,2026-01-17T13:50:16.303Z
test.student.civil.6@kathir.edu,student,LOGOUT,Auth,26.107.143.170,success,2026-01-23T18:03:54.984Z
test.student.mech.3@kathir.edu,student,LOGIN,Auth,44.95.46.228,success,2026-04-17T04:21:09.085Z
test.student.eee.6@kathir.edu,student,SEARCH_PERFORMED,Search,33.39.22.233,success,2026-05-17T19:05:37.338Z
test.faculty.ece.5@kathir.edu,faculty,MARKS_UPLOADED,Academics,87.50.82.220,success,2026-04-21T13:07:36.938Z
test.faculty.mech.5@kathir.edu,faculty,MESSAGE_SENT,Messaging,156.63.44.234,success,2026-01-04T02:27:04.913Z
test.faculty.ece.3@kathir.edu,faculty,MARKS_UPLOADED,Academics,102.242.142.253,failed,2026-03-07T05:32:37.792Z
test.faculty.cse.5@kathir.edu,faculty,PASSWORD_CHANGED,Auth,56.207.162.38,success,2026-03-30T22:32:57.049Z
test.faculty.cse.2@kathir.edu,faculty,QUERY_RESOLVED,HelpDesk,81.44.54.11,success,2026-05-05T03:21:07.631Z
test.student.eee.8@kathir.edu,student,PASSWORD_CHANGED,Auth,151.195.128.153,success,2026-06-23T12:34:31.461Z
test.student.ece.2@kathir.edu,student,LOGOUT,Auth,170.36.215.220,failed,2026-02-27T10:51:01.085Z
test.student.cse.3@kathir.edu,student,LOGOUT,Auth,135.182.109.68,success,2026-06-25T19:49:18.632Z
test.student.eee.3@kathir.edu,student,CONVERSATION_CREATED,Messaging,6.28.106.229,success,2026-04-30T16:55:14.354Z
test.student.civil.3@kathir.edu,student,PROFILE_UPDATED,Profile,239.156.4.226,failed,2026-06-12T19:26:49.054Z
test.student.civil.7@kathir.edu,student,PROFILE_UPDATED,Profile,198.155.142.177,success,2026-02-11T17:36:44.809Z
test.student.civil.10@kathir.edu,student,QUERY_CREATED,HelpDesk,113.103.99.61,success,2026-03-23T09:45:32.893Z
test.student.civil.1@kathir.edu,student,LOGIN,Auth,31.225.47.249,success,2026-04-06T04:15:09.591Z
test.student.cse.1@kathir.edu,student,LOGOUT,Auth,53.16.202.125,success,2026-01-18T21:34:04.327Z
test.faculty.aids.4@kathir.edu,faculty,CONVERSATION_CREATED,Messaging,228.7.42.250,failed,2026-03-07T22:24:25.840Z
test.student.ece.10@kathir.edu,student,SEARCH_PERFORMED,Search,0.212.196.201,success,2026-04-19T08:41:12.747Z
test.student.cse.6@kathir.edu,student,LOGIN,Auth,169.7.80.82,success,2026-03-19T20:22:08.601Z
test.faculty.mech.2@kathir.edu,faculty,ACHIEVEMENT_ADDED,Achievements,5.227.19.2,failed,2026-04-08T23:06:40.122Z
test.student.civil.9@kathir.edu,student,LOGOUT,Auth,20.121.208.1,success,2026-02-15T11:03:17.424Z
test.faculty.civil.5@kathir.edu,faculty,SEARCH_PERFORMED,Search,46.167.148.113,success,2026-01-14T18:46:00.440Z
test.student.ece.10@kathir.edu,student,PROFILE_UPDATED,Profile,52.248.212.136,success,2026-02-07T20:06:36.270Z
test.student.aids.10@kathir.edu,student,QUERY_CREATED,HelpDesk,116.1.81.98,success,2026-02-20T16:37:54.960Z
test.student.cse.6@kathir.edu,student,SEARCH_PERFORMED,Search,14.97.105.173,success,2026-03-08T20:42:16.110Z
test.student.aids.10@kathir.edu,student,PASSWORD_CHANGED,Auth,60.204.40.161,success,2026-05-23T12:27:28.837Z
test.faculty.aids.2@kathir.edu,faculty,MESSAGE_SENT,Messaging,230.208.222.243,success,2026-02-19T17:57:29.518Z
test.student.civil.5@kathir.edu,student,QUERY_CREATED,HelpDesk,56.227.90.80,success,2026-03-10T23:02:07.014Z
test.faculty.eee.4@kathir.edu,faculty,ATTENDANCE_MARKED,Attendance,81.232.32.188,success,2026-04-30T23:55:22.487Z
test.student.mech.6@kathir.edu,student,CONVERSATION_CREATED,Messaging,71.211.66.15,success,2026-03-06T19:19:42.816Z
test.student.civil.1@kathir.edu,student,PROFILE_UPDATED,Profile,179.245.94.180,success,2026-03-31T18:27:16.802Z
test.student.cse.9@kathir.edu,student,PASSWORD_CHANGED,Auth,37.88.21.9,success,2026-04-19T23:23:33.793Z
test.student.eee.9@kathir.edu,student,LOGOUT,Auth,202.46.113.149,success,2026-01-15T21:34:49.687Z
test.faculty.mech.1@kathir.edu,faculty,CONVERSATION_CREATED,Messaging,174.173.176.16,success,2026-06-13T08:49:09.021Z
test.student.aids.2@kathir.edu,student,LOGIN,Auth,145.246.254.252,failed,2026-01-24T08:17:22.664Z
test.student.aids.5@kathir.edu,student,CONVERSATION_CREATED,Messaging,69.185.212.213,success,2026-03-08T23:21:42.039Z
test.student.cse.7@kathir.edu,student,QUERY_CREATED,HelpDesk,81.91.35.33,success,2026-05-17T13:27:34.281Z
test.student.ece.9@kathir.edu,student,SEARCH_PERFORMED,Search,97.106.81.254,success,2026-03-13T14:05:48.759Z
test.student.eee.6@kathir.edu,student,QUERY_CREATED,HelpDesk,85.18.107.171,success,2026-03-09T16:28:27.159Z
test.faculty.civil.5@kathir.edu,faculty,PROFILE_UPDATED,Profile,35.159.86.114,success,2026-04-06T04:58:16.444Z
test.student.ece.2@kathir.edu,student,PASSWORD_CHANGED,Auth,214.178.237.135,success,2026-05-13T07:42:00.869Z
test.student.eee.1@kathir.edu,student,LOGOUT,Auth,39.55.167.89,success,2026-04-14T02:55:09.833Z
test.faculty.ece.1@kathir.edu,faculty,MARKS_UPDATED,Academics,19.92.97.112,success,2026-05-19T23:30:36.132Z
test.student.aids.5@kathir.edu,student,LOGIN,Auth,239.75.142.134,success,2026-04-15T23:08:17.207Z
test.faculty.mech.1@kathir.edu,faculty,MESSAGE_SENT,Messaging,233.143.51.185,success,2026-04-15T13:01:34.109Z
test.faculty.ece.5@kathir.edu,faculty,CONVERSATION_CREATED,Messaging,186.175.161.1,success,2026-04-15T04:17:42.530Z
test.student.aids.9@kathir.edu,student,CONVERSATION_CREATED,Messaging,108.162.98.163,failed,2026-01-16T09:07:53.368Z
test.student.mech.9@kathir.edu,student,LOGIN,Auth,179.235.127.208,success,2026-04-07T11:37:01.859Z
test.student.ece.6@kathir.edu,student,MESSAGE_SENT,Messaging,169.2.221.187,failed,2026-01-16T07:51:16.775Z
test.student.cse.5@kathir.edu,student,PROFILE_UPDATED,Profile,227.172.162.18,success,2026-04-10T06:08:51.013Z
test.student.aids.3@kathir.edu,student,MESSAGE_SENT,Messaging,217.132.192.157,success,2026-03-23T01:58:28.042Z
test.student.cse.10@kathir.edu,student,PROFILE_UPDATED,Profile,254.13.237.113,success,2026-03-26T23:58:18.478Z
test.faculty.ece.3@kathir.edu,faculty,CONVERSATION_CREATED,Messaging,237.55.164.241,success,2026-05-21T08:32:18.605Z
test.student.mech.2@kathir.edu,student,CONVERSATION_CREATED,Messaging,237.82.189.42,success,2026-05-13T17:43:24.832Z
test.faculty.aids.2@kathir.edu,faculty,PROFILE_UPDATED,Profile,81.110.178.33,success,2026-03-01T09:54:18.561Z
test.student.mech.4@kathir.edu,student,PASSWORD_CHANGED,Auth,77.91.189.189,success,2026-03-05T01:29:51.231Z
test.faculty.mech.4@kathir.edu,faculty,ATTENDANCE_UPDATED,Attendance,144.234.39.208,success,2026-05-15T02:57:31.100Z
test.student.eee.1@kathir.edu,student,CONVERSATION_CREATED,Messaging,50.118.175.106,failed,2026-01-31T19:33:49.487Z
test.student.ece.10@kathir.edu,student,PASSWORD_CHANGED,Auth,5.135.221.94,success,2026-03-27T12:41:49.507Z
test.student.eee.4@kathir.edu,student,QUERY_CREATED,HelpDesk,243.192.81.192,success,2026-03-04T14:49:04.965Z
test.faculty.ece.5@kathir.edu,faculty,LOGIN,Auth,175.153.183.17,success,2026-03-12T04:03:13.825Z
test.student.cse.1@kathir.edu,student,SEARCH_PERFORMED,Search,115.10.154.135,success,2026-03-24T09:59:05.909Z
test.faculty.eee.1@kathir.edu,faculty,ATTENDANCE_MARKED,Attendance,193.178.39.125,success,2026-03-16T18:51:21.607Z
test.student.cse.6@kathir.edu,student,LOGIN,Auth,242.42.12.10,success,2026-01-27T19:08:58.419Z
test.faculty.ece.2@kathir.edu,faculty,MARKS_UPLOADED,Academics,113.164.52.93,success,2026-04-01T16:04:13.261Z
test.student.ece.5@kathir.edu,student,PASSWORD_CHANGED,Auth,77.80.132.184,success,2026-03-18T17:09:37.210Z
test.student.civil.3@kathir.edu,student,MESSAGE_SENT,Messaging,36.226.129.190,success,2026-04-30T14:57:16.809Z
test.student.eee.2@kathir.edu,student,CONVERSATION_CREATED,Messaging,149.148.240.235,success,2026-01-19T22:29:19.198Z
test.faculty.mech.4@kathir.edu,faculty,MARKS_UPDATED,Academics,142.114.227.168,success,2026-03-10T04:30:34.651Z
test.faculty.eee.2@kathir.edu,faculty,LOGIN,Auth,122.241.103.19,failed,2026-03-09T20:49:52.533Z
test.faculty.civil.5@kathir.edu,faculty,SEARCH_PERFORMED,Search,58.11.184.0,success,2026-01-29T01:24:46.252Z
test.faculty.mech.1@kathir.edu,faculty,QUERY_RESOLVED,HelpDesk,206.189.235.43,success,2026-02-27T12:21:00.217Z
test.student.ece.10@kathir.edu,student,CONVERSATION_CREATED,Messaging,224.88.170.160,failed,2026-05-28T01:26:30.437Z
test.faculty.ece.5@kathir.edu,faculty,LOGOUT,Auth,97.198.103.27,success,2026-04-12T00:24:26.891Z
test.student.cse.1@kathir.edu,student,PROFILE_UPDATED,Profile,76.98.14.242,success,2026-02-25T09:56:06.920Z
test.student.mech.9@kathir.edu,student,SEARCH_PERFORMED,Search,233.30.89.1,success,2026-05-02T12:37:36.219Z
test.student.cse.1@kathir.edu,student,PASSWORD_CHANGED,Auth,130.229.66.2,success,2026-01-27T21:47:51.851Z
test.student.cse.7@kathir.edu,student,LOGOUT,Auth,179.197.60.245,success,2026-05-24T22:20:37.761Z
test.student.eee.4@kathir.edu,student,CONVERSATION_CREATED,Messaging,5.60.152.70,failed,2026-05-16T05:26:52.536Z
test.faculty.civil.5@kathir.edu,faculty,PROFILE_UPDATED,Profile,37.174.90.72,success,2026-03-16T07:54:51.286Z
test.student.eee.5@kathir.edu,student,QUERY_CREATED,HelpDesk,252.199.226.53,success,2026-06-07T08:12:47.002Z
test.student.cse.10@kathir.edu,student,CONVERSATION_CREATED,Messaging,188.226.47.207,failed,2026-01-16T14:13:23.487Z
test.student.ece.4@kathir.edu,student,LOGIN,Auth,82.62.112.227,failed,2026-04-12T13:00:03.511Z
test.faculty.aids.2@kathir.edu,faculty,PROFILE_UPDATED,Profile,137.89.149.1,success,2026-01-13T02:34:23.234Z
test.student.ece.4@kathir.edu,student,LOGOUT,Auth,152.242.177.208,success,2026-05-06T12:55:45.171Z
test.faculty.civil.2@kathir.edu,faculty,SEARCH_PERFORMED,Search,28.70.57.178,success,2026-03-29T14:27:41.521Z
test.faculty.ece.2@kathir.edu,faculty,CONVERSATION_CREATED,Messaging,93.243.2.135,success,2026-03-20T18:40:49.693Z
test.student.mech.10@kathir.edu,student,PROFILE_UPDATED,Profile,28.249.147.117,success,2026-01-09T07:19:58.914Z
test.student.cse.10@kathir.edu,student,CONVERSATION_CREATED,Messaging,30.106.13.0,success,2026-05-22T11:28:42.475Z
test.faculty.ece.3@kathir.edu,faculty,ACHIEVEMENT_ADDED,Achievements,169.73.75.126,success,2026-04-03T12:45:48.823Z
test.admin.2026@kathir.edu,admin,LOGIN,Auth,207.156.252.232,success,2026-03-11T00:38:09.000Z
test.student.eee.10@kathir.edu,student,PASSWORD_CHANGED,Auth,37.135.239.8,success,2026-06-04T08:26:49.095Z
test.faculty.ece.3@kathir.edu,faculty,CONVERSATION_CREATED,Messaging,78.66.183.125,success,2026-04-21T21:45:31.401Z
test.student.eee.7@kathir.edu,student,CONVERSATION_CREATED,Messaging,75.220.158.138,success,2026-02-27T16:31:00.145Z
test.student.ece.9@kathir.edu,student,MESSAGE_SENT,Messaging,22.50.178.39,success,2026-02-01T05:01:20.528Z
test.student.ece.8@kathir.edu,student,QUERY_CREATED,HelpDesk,139.205.62.93,success,2026-02-09T18:16:38.357Z
test.faculty.eee.2@kathir.edu,faculty,MESSAGE_SENT,Messaging,108.96.99.47,failed,2026-05-10T02:21:21.059Z
test.faculty.eee.1@kathir.edu,faculty,ATTENDANCE_UPDATED,Attendance,199.111.26.193,success,2026-03-22T10:31:38.066Z
test.student.civil.10@kathir.edu,student,SEARCH_PERFORMED,Search,90.186.29.151,success,2026-05-31T04:15:54.558Z
test.student.ece.9@kathir.edu,student,QUERY_CREATED,HelpDesk,180.44.196.228,success,2026-06-14T09:22:38.934Z
test.faculty.mech.1@kathir.edu,faculty,EXPORT_REPORT,Reports,52.189.124.248,success,2026-03-01T11:45:14.371Z
test.student.eee.7@kathir.edu,student,QUERY_CREATED,HelpDesk,157.117.68.73,success,2026-01-30T03:08:06.153Z
test.student.cse.3@kathir.edu,student,QUERY_CREATED,HelpDesk,154.151.0.226,success,2026-06-30T23:59:23.239Z
test.student.aids.3@kathir.edu,student,QUERY_CREATED,HelpDesk,47.89.160.170,success,2026-04-11T02:41:42.026Z
test.student.cse.10@kathir.edu,student,LOGIN,Auth,97.7.41.253,success,2026-03-30T18:33:32.152Z
test.student.aids.7@kathir.edu,student,PROFILE_UPDATED,Profile,217.93.149.108,success,2026-03-31T04:06:16.547Z
test.faculty.aids.4@kathir.edu,faculty,SEARCH_PERFORMED,Search,126.228.47.105,success,2026-02-24T00:24:24.634Z
test.student.eee.3@kathir.edu,student,CONVERSATION_CREATED,Messaging,128.103.81.172,success,2026-02-12T06:42:28.241Z
test.student.ece.7@kathir.edu,student,SEARCH_PERFORMED,Search,72.138.72.89,success,2026-06-20T11:22:05.973Z
test.student.aids.4@kathir.edu,student,PROFILE_UPDATED,Profile,9.191.58.118,success,2026-01-22T02:10:04.809Z
test.student.civil.3@kathir.edu,student,LOGIN,Auth,119.120.19.33,success,2026-01-20T23:11:49.783Z
test.student.civil.1@kathir.edu,student,LOGIN,Auth,3.79.134.86,success,2026-01-07T07:08:17.528Z
test.faculty.aids.2@kathir.edu,faculty,QUERY_RESOLVED,HelpDesk,51.164.198.207,failed,2026-03-03T18:02:47.079Z
test.student.ece.7@kathir.edu,student,SEARCH_PERFORMED,Search,2.66.163.108,success,2026-06-21T10:47:22.078Z
test.student.ece.7@kathir.edu,student,QUERY_CREATED,HelpDesk,142.247.95.131,success,2026-02-12T04:26:36.665Z
test.faculty.civil.5@kathir.edu,faculty,LOGOUT,Auth,164.218.75.251,success,2026-04-25T06:12:28.237Z
test.faculty.ece.3@kathir.edu,faculty,ACHIEVEMENT_ADDED,Achievements,167.95.242.40,success,2026-05-04T08:58:18.348Z
test.student.aids.3@kathir.edu,student,PROFILE_UPDATED,Profile,61.3.191.127,success,2026-06-18T16:41:34.250Z
test.faculty.civil.4@kathir.edu,faculty,ATTENDANCE_UPDATED,Attendance,76.208.12.61,success,2026-01-29T22:54:36.268Z
